project_external_id,area_external_id,unit_external_id,source_system,source_instance_id,unit_code,subdivision,subdivision_raw,tower,floor,unit_number,unit_type_raw,gross_area_sqm,net_area_sqm,standard_price_vnd,loan_price_vnd,agency_name,unit_type_normalized,bedrooms,bathrooms,price_per_sqm_gross_vnd,price_per_sqm_net_vnd,area_efficiency_ratio,loan_premium_pct,floor_band,direction,balcony_direction,view,corner_unit_proxy,unit_status,lead_count,qualified_lead_count,booking_count,reservation_count,first_lead_at,first_booking_at,reserved_at,sold_at,days_to_first_lead,days_to_reserve,days_to_sell,source_revision,mirrored_revision,mirrored_at,data_profile,agency_name_origin,has_lead,has_booking,has_reservation,is_sold,stacking_price_million_vnd,project_name,project_status,project_launch_date,area_name,area_unit_type,area_bedrooms,area_sqm,area_total_units,area_status,last_sync_batch_id,deal_external_id,deal_status,deal_source_revision,deal_created_at,deal_updated_at,lost_at,deal_lifecycle_stage,physical_features_origin,crm_signals_origin
P-0001,A-0014,U-0127,mini_crm,mini-crm-dev,A3.04.13,Risa,Risa,A3,4,13,2 PN + 2 WC,66.21,59.34,3483899578,3626739460,HBL,2PN+2WC,2,2,54776310,61117955,0.8962,4.1,low,Tây Nam,Tây Bắc,Nội khu,False,available,3,2,0,0,2025-07-29,NO_BOOKING,NO_RESERVATION,NOT_SOLD,48,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3484,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0128,mini_crm,mini-crm-dev,A3.04.14,Risa,Risa,A3,4,14,2 PN + 2 WC,67.25,59.52,3776463222,3931298214,HBL,2PN+2WC,2,2,58457966,66050037,0.8851,4.1,low,Tây,Bắc,Nội khu,False,reserved,6,6,1,1,2025-08-02,2025-08-24,2025-09-09,NOT_SOLD,52,90,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,3776,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0061,reserved,1,2025-08-24T09:00:00+07:00,2025-09-09T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0129,mini_crm,mini-crm-dev,A3.05.03,Risa,Risa,A3,5,3,2 PN + 2 WC,76.91,69.16,4152776704,4323040549,HBL,2PN+2WC,2,2,56209083,62507816,0.8992,4.1,low,Đông Bắc,Đông Nam,Cảnh quan nội khu,False,sold,5,4,1,1,2025-07-21,2025-08-11,2025-08-16,2025-09-30,40,66,111,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,4153,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0062,sold,1,2025-08-11T09:00:00+07:00,2025-09-30T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0130,mini_crm,mini-crm-dev,A3.05.04,Risa,Risa,A3,5,4,2 PN + 2 WC,76.91,69.16,3824438228,3981240196,HBL,2PN+2WC,2,2,51764923,57565648,0.8992,4.1,low,Bắc,Đông,Nội khu,False,sold,2,2,1,1,2025-07-24,2025-08-01,2025-08-08,2025-08-20,43,58,70,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3824,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0063,sold,1,2025-08-01T09:00:00+07:00,2025-08-20T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0131,mini_crm,mini-crm-dev,A3.05.11,Risa,Risa,A3,5,11,2 PN + 2 WC,66.14,59.32,3603690864,3751442190,HBL,2PN+2WC,2,2,56719719,63240765,0.8969,4.1,low,Đông,Nam,Cảnh quan nội khu,False,available,2,1,0,0,2025-07-26,NO_BOOKING,NO_RESERVATION,NOT_SOLD,45,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3604,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0132,mini_crm,mini-crm-dev,A3.05.12,Risa,Risa,A3,5,12,2 PN + 2 WC,66.14,59.32,3603690864,3751442190,HBL,2PN+2WC,2,2,56719719,63240765,0.8969,4.1,low,Tây Bắc,Đông Bắc,Nội khu,False,sold,4,2,1,1,2025-07-22,2025-08-11,2025-08-15,2025-09-08,41,65,89,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3604,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0064,sold,1,2025-08-11T09:00:00+07:00,2025-09-08T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0012,U-0133,mini_crm,mini-crm-dev,A3.06.02,Risa,Risa,A3,6,2,1 PN,46.59,41.52,2672921128,2782510894,HBL,1PN,1,1,59723350,67016158,0.8912,4.1,low,Đông Nam,Tây Nam,Hồ bơi,True,reserved,2,2,1,1,2025-08-02,2025-08-10,2025-08-22,NOT_SOLD,52,72,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,2673,La Pura,active,2025-06-08,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,D-0065,reserved,1,2025-08-10T09:00:00+07:00,2025-08-22T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0134,mini_crm,mini-crm-dev,A3.07.08,Risa,Risa,A3,7,8,2 PN + 2 WC,70.15,62.33,4450859034,4633344254,HBL,2PN+2WC,2,2,66049098,74335701,0.8885,4.1,low,Nam,Tây,Nội khu,False,available,2,1,0,0,2025-07-26,NO_BOOKING,NO_RESERVATION,NOT_SOLD,45,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,4451,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0135,mini_crm,mini-crm-dev,A3.09.08,Risa,Risa,A3,9,8,2 PN + 2 WC,70.15,62.33,4462064463,4645009106,HBL,2PN+2WC,2,2,66215383,74522848,0.8885,4.1,low,Nam,Tây,Nội khu,False,reserved,5,4,1,1,2025-07-25,2025-08-15,2025-08-25,NOT_SOLD,44,75,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,4462,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0066,reserved,1,2025-08-15T09:00:00+07:00,2025-08-25T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0136,mini_crm,mini-crm-dev,A3.13.08,Risa,Risa,A3,13,8,2 PN + 2 WC,70.15,62.8,4327974912,4505421883,HBL,2PN+2WC,2,2,64225544,71742387,0.8952,4.1,mid,Nam,Tây,Sông,False,reserved,4,4,1,1,2025-07-19,2025-07-29,2025-08-02,NOT_SOLD,38,52,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,4328,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0067,reserved,1,2025-07-29T09:00:00+07:00,2025-08-02T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0137,mini_crm,mini-crm-dev,A3.14.08,Risa,Risa,A3,14,8,2 PN + 2 WC,70.15,62.8,4427477873,4609004465,HBL,2PN+2WC,2,2,65702131,73391791,0.8952,4.1,mid,Nam,Tây,Sông,False,sold,4,1,1,1,2025-07-29,2025-08-13,2025-08-27,2025-10-05,48,77,116,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,4427,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0068,sold,1,2025-08-13T09:00:00+07:00,2025-10-05T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0016,U-0138,mini_crm,mini-crm-dev,A3.19.04,Risa,Risa,A3,19,4,Căn hộ Loft,76.91,69.48,4701472650,4894233029,HBL,Loft,2,2,63635847,70440890,0.9034,4.1,mid,Bắc,Đông,Sông,False,available,3,2,0,0,2025-07-17,NO_BOOKING,NO_RESERVATION,NOT_SOLD,36,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,4701,La Pura,active,2025-06-08,Risa,Căn hộ Loft,2,56.13,19,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0016,U-0139,mini_crm,mini-crm-dev,A3.19.06,Risa,Risa,A3,19,6,Căn hộ Loft,55.33,48.68,3705666724,3857599060,HBL,Loft,2,2,69719846,79244023,0.8798,4.1,mid,Đông Bắc,Đông Nam,Sông,False,available,2,1,0,0,2025-07-25,NO_BOOKING,NO_RESERVATION,NOT_SOLD,44,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3706,La Pura,active,2025-06-08,Risa,Căn hộ Loft,2,56.13,19,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0016,U-0140,mini_crm,mini-crm-dev,A3.19.09,Risa,Risa,A3,19,9,Căn hộ Loft,56.92,51.67,4012559653,4177074599,HBL,Loft,2,2,73385007,80841390,0.9078,4.1,mid,Nam,Tây,Thành phố,False,available,3,2,0,0,2025-07-23,NO_BOOKING,NO_RESERVATION,NOT_SOLD,42,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,4013,La Pura,active,2025-06-08,Risa,Căn hộ Loft,2,56.13,19,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0016,U-0141,mini_crm,mini-crm-dev,A3.19.11,Risa,Risa,A3,19,11,Căn hộ Loft,66.21,59.8,4406687362,4587361544,HBL,Loft,2,2,69285026,76711732,0.9032,4.1,mid,Đông,Nam,Cảnh quan nội khu,False,available,2,1,0,0,2025-07-17,NO_BOOKING,NO_RESERVATION,NOT_SOLD,36,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,4407,La Pura,active,2025-06-08,Risa,Căn hộ Loft,2,56.13,19,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0016,U-0142,mini_crm,mini-crm-dev,A3.19.13,Risa,Risa,A3,19,13,Căn hộ Loft,66.27,59.81,4376549082,4555987594,HBL,Loft,2,2,68748870,76174345,0.9025,4.1,mid,Tây Nam,Tây Bắc,Nội khu,False,sold,5,4,1,1,2025-07-20,2025-07-31,2025-08-05,2025-09-09,39,55,90,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,4377,La Pura,active,2025-06-08,Risa,Căn hộ Loft,2,56.13,19,active,seed-batch-units-001,D-0069,sold,1,2025-07-31T09:00:00+07:00,2025-09-09T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0016,U-0143,mini_crm,mini-crm-dev,A3.19.16,Risa,Risa,A3,19,16,Căn hộ Loft,53.94,48.96,3576139897,3722761633,HBL,Loft,2,2,69016715,76036798,0.9077,4.1,mid,Nam,Tây,Thành phố,False,sold,5,4,1,1,2025-08-02,2025-08-18,2025-09-02,2025-09-22,52,83,103,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3576,La Pura,active,2025-06-08,Risa,Căn hộ Loft,2,56.13,19,active,seed-batch-units-001,D-0070,sold,1,2025-08-18T09:00:00+07:00,2025-09-22T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0016,U-0144,mini_crm,mini-crm-dev,A3.19.17,Risa,Risa,A3,19,17,Căn hộ Loft,53.94,48.96,3548462413,3693949372,HBL,Loft,2,2,68482562,75448312,0.9077,4.1,mid,Tây Nam,Tây Bắc,Nội khu,False,sold,6,5,1,1,2025-07-24,2025-07-31,2025-08-06,2025-09-06,43,56,87,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3548,La Pura,active,2025-06-08,Risa,Căn hộ Loft,2,56.13,19,active,seed-batch-units-001,D-0071,sold,1,2025-07-31T09:00:00+07:00,2025-09-06T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0016,U-0145,mini_crm,mini-crm-dev,A3.19.18,Risa,Risa,A3,19,18,Căn hộ Loft,62.73,56.49,3717543651,3869962941,HBL,Loft,2,2,61692379,68507044,0.9005,4.1,mid,Tây Nam,Tây Bắc,Sông,True,reserved,4,3,1,1,2025-07-31,2025-08-05,2025-08-19,NOT_SOLD,50,69,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,3718,La Pura,active,2025-06-08,Risa,Căn hộ Loft,2,56.13,19,active,seed-batch-units-001,D-0072,reserved,1,2025-08-05T09:00:00+07:00,2025-08-19T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0146,mini_crm,mini-crm-dev,A3.27.04,Risa,Risa,A3,27,4,2 PN + 2 WC,76.91,69.8,3959575866,4121918477,HBL,2PN+2WC,2,2,53594051,59053273,0.9076,4.1,high,Bắc,Đông,Sông,False,available,1,0,0,0,2025-07-26,NO_BOOKING,NO_RESERVATION,NOT_SOLD,45,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3960,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0147,mini_crm,mini-crm-dev,A3.32.04,Risa,Risa,A3,32,4,2 PN + 2 WC,76.91,69.8,3990288966,4153890813,HBL,2PN+2WC,2,2,54009762,59511330,0.9076,4.1,high,Bắc,Đông,Sông,False,sold,6,1,1,1,2025-07-27,2025-08-13,2025-08-24,2025-10-04,46,74,115,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3990,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0073,sold,1,2025-08-13T09:00:00+07:00,2025-10-04T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0012,U-0148,mini_crm,mini-crm-dev,A3.33.02,Risa,Risa,A3,33,2,1 PN,46.59,42.18,2572453232,2677923815,HBL,1PN,1,1,57478511,63487999,0.9053,4.1,high,Đông Nam,Tây Nam,Toàn cảnh,True,sold,2,2,1,1,2025-08-02,2025-08-10,2025-08-22,2025-09-03,52,72,84,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,2572,La Pura,active,2025-06-08,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,D-0074,sold,1,2025-08-10T09:00:00+07:00,2025-09-03T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0149,mini_crm,mini-crm-dev,A3.34.03,Risa,Risa,A3,34,3,2 PN + 2 WC,76.91,69.96,3974640727,4137600997,HBL,2PN+2WC,2,2,53797959,59142381,0.9096,4.1,high,Đông Bắc,Đông Nam,Hồ bơi,False,sold,2,2,1,1,2025-07-23,2025-08-10,2025-08-17,2025-09-28,42,67,109,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3975,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0075,sold,1,2025-08-10T09:00:00+07:00,2025-09-28T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0150,mini_crm,mini-crm-dev,A3.34.04,Risa,Risa,A3,34,4,2 PN + 2 WC,76.91,69.8,4002574205,4166679748,HBL,2PN+2WC,2,2,54176047,59694552,0.9076,4.1,high,Bắc,Đông,Sông,False,sold,6,5,1,1,2025-07-22,2025-07-29,2025-08-04,2025-09-04,41,54,85,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,4003,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0076,sold,1,2025-07-29T09:00:00+07:00,2025-09-04T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0151,mini_crm,mini-crm-dev,A3.37.03,Risa,Risa,A3,37,3,2 PN + 2 WC,76.91,69.96,3956212867,4118417595,HBL,2PN+2WC,2,2,53548532,58868176,0.9096,4.1,high,Đông Bắc,Đông Nam,Hồ bơi,False,sold,2,2,1,1,2025-07-18,2025-07-26,2025-07-28,2025-08-09,37,47,59,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3956,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0077,sold,1,2025-07-26T09:00:00+07:00,2025-08-09T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0012,U-0152,mini_crm,mini-crm-dev,A3.37.05,Risa,Risa,A3,37,5,1 PN,46.73,42.01,2604197295,2710969384,HBL,1PN,1,1,58013469,64531525,0.899,4.1,high,Đông,Nam,Sông,False,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,2604,La Pura,active,2025-06-08,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0012,U-0153,mini_crm,mini-crm-dev,A3.38.02,Risa,Risa,A3,38,2,1 PN,46.59,42.18,2553848066,2658555837,HBL,1PN,1,1,57062800,63028825,0.9053,4.1,high,Đông Nam,Tây Nam,Toàn cảnh,True,sold,3,3,1,1,2025-08-03,2025-08-22,2025-09-04,2025-10-17,53,85,128,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,2554,La Pura,active,2025-06-08,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,D-0078,sold,1,2025-08-22T09:00:00+07:00,2025-10-17T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0154,mini_crm,mini-crm-dev,A3.38.03,Risa,Risa,A3,38,3,2 PN + 2 WC,76.91,69.96,3950070248,4112023128,HBL,2PN+2WC,2,2,53465390,58776774,0.9096,4.1,high,Đông Bắc,Đông Nam,Hồ bơi,False,available,1,0,0,0,2025-07-28,NO_BOOKING,NO_RESERVATION,NOT_SOLD,47,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3950,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0012,U-0155,mini_crm,mini-crm-dev,A3.39.02,Risa,Risa,A3,39,2,1 PN,46.59,42.18,2550127033,2654682241,HBL,1PN,1,1,56979657,62936990,0.9053,4.1,high,Đông Nam,Tây Nam,Toàn cảnh,True,sold,2,1,1,1,2025-08-02,2025-08-15,2025-08-27,2025-10-03,52,77,114,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,2550,La Pura,active,2025-06-08,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,D-0079,sold,1,2025-08-15T09:00:00+07:00,2025-10-03T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0156,mini_crm,mini-crm-dev,A3.39.04,Risa,Risa,A3,39,4,2 PN + 2 WC,76.91,69.8,4033287305,4198652084,HBL,2PN+2WC,2,2,54591758,60152609,0.9076,4.1,high,Bắc,Đông,Sông,False,available,3,2,0,0,2025-07-24,NO_BOOKING,NO_RESERVATION,NOT_SOLD,43,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,4033,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0018,U-0157,mini_crm,mini-crm-dev,A3.39.09,Risa,Risa,A3,39,9,RISA,56.92,52.41,3426996652,3567503515,HBL,RISA,2,2,62675747,68069138,0.9208,4.1,high,Nam,Tây,Thành phố,False,sold,2,1,1,1,2025-07-20,2025-07-23,2025-07-25,2025-08-01,39,44,51,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3427,La Pura,active,2025-06-08,Risa,RISA,2,49.01,14,active,seed-batch-units-001,D-0080,sold,1,2025-07-23T09:00:00+07:00,2025-08-01T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0018,U-0158,mini_crm,mini-crm-dev,A4.04.01,Risa,Risa,A4,4,1,RISA,55.21,48.23,3126347510,3254527758,AUH,RISA,2,2,58948157,67479323,0.8736,4.1,low,Đông Nam,Tây Nam,Nội khu,True,sold,5,4,1,1,2025-07-24,2025-08-14,2025-08-19,2025-09-13,43,69,94,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3126,La Pura,active,2025-06-08,Risa,RISA,2,49.01,14,active,seed-batch-units-001,D-0081,sold,1,2025-08-14T09:00:00+07:00,2025-09-13T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0159,mini_crm,mini-crm-dev,A4.04.03,Risa,Risa,A4,4,3,2 PN + 2 WC,72.66,65.11,3697271477,3848859607,AUH,2PN+2WC,2,2,52970818,59113187,0.8961,4.1,low,Bắc,Đông,Cảnh quan nội khu,False,sold,2,1,1,1,2025-07-24,2025-08-06,2025-08-13,2025-08-30,43,63,80,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3697,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0082,sold,1,2025-08-06T09:00:00+07:00,2025-08-30T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0160,mini_crm,mini-crm-dev,A4.04.04,Risa,Risa,A4,4,4,2 PN + 2 WC,72.66,65.11,3975666856,4138669197,AUH,2PN+2WC,2,2,56959389,63564264,0.8961,4.1,low,Tây Bắc,Đông Bắc,Nội khu,False,available,1,0,0,0,2025-08-01,NO_BOOKING,NO_RESERVATION,NOT_SOLD,51,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3976,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0014,U-0161,mini_crm,mini-crm-dev,A4.04.20,Risa,Risa,A4,4,20,2 PN + 2 WC,71.81,63.25,3933372294,4094640558,AUH,2PN+2WC,2,2,57020478,64737400,0.8808,4.1,low,Đông,Nam,Nội khu,False,reserved,3,1,1,1,2025-07-24,2025-08-02,2025-08-10,NOT_SOLD,43,60,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,3933,La Pura,active,2025-06-08,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,D-0083,reserved,1,2025-08-02T09:00:00+07:00,2025-08-10T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0015,U-0162,mini_crm,mini-crm-dev,A4.04.21,Risa,Risa,A4,4,21,3 PN,85.54,75.84,5793188768,6030709507,AUH,3PN,3,2,70501631,79518849,0.8866,4.1,low,Đông Bắc,Đông Nam,Nội khu,False,sold,3,2,1,1,2025-07-13,2025-07-22,2025-07-25,2025-08-07,32,44,57,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,5793,La Pura,active,2025-06-08,Risa,3 PN,3,75.84,8,active,seed-batch-units-001,D-0084,sold,1,2025-07-22T09:00:00+07:00,2025-08-07T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
